ItemName,Value,IsReal
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,19,True
office_tv_plug_consumption,0,True
bedroom_heater2_effective_setpoint,19,True
bedroom_heater2_effective_mode,1,True
bedroom_heater2_command,0,True
bedroom_heater2_temperature,19.8,True
bedroom_heater1_temperature,19.5,True
bedroom_heater1_effective_setpoint,19,True
bedroom_heater1_effective_mode,1,True
bedroom_heater1_command,0,True
livingroom_tv_plug_consumption,1,True
global_waterheater_current,0,True
livingroom_table_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,49.9961853,True
global_voltage,237.667313,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.49717808,True
global_gas_total,189133,True
global_current,1.37644541,True
global_active_power,0.159536779,True
office_desk_plug_consumption,31,True
office_tv_plug_consumption,0,True
global_lighting_power,44,True
livingroom_heater2_temperature,19.5,True
livingroom_heater2_effective_mode,1,True
livingroom_heater2_effective_setpoint,19,True
livingroom_heater2_command,0,True
office_tv_status,OFF,True
livingroom_tv_plug_consumption,0,True
livingroom_tv_status,OFF,True
livingroom_table_plug_consumption,0,True
bathroom_CO2,368,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,20,True
office_tv_plug_consumption,0,True
entrance_heater_temperature,20.1,True
entrance_heater_effective_mode,1,True
livingroom_tv_plug_consumption,0,True
entrance_heater_effective_setpoint,19,True
entrance_heater_command,0,True
global_active_energy,2940.261,True
global_frequency,49.9972916,True
global_voltage,237.687866,True
global_power_factor,1.49296808,True
global_gas_total,189133,True
global_current,1.39073658,True
global_active_power,0.167610541,True
livingroom_table_plug_consumption,0,True
office_presence,ON,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,19,True
office_tv_plug_consumption,0,True
kitchen_dishwasher_partial_energy,19349,True
kitchen_dishwasher_total_energy,19349,True
office_presence,OFF,True
kitchen_oven_current,0,True
livingroom_tv_plug_consumption,0,True
kitchen_oven_total_energy,11701,True
kitchen_oven_partial_energy,11688,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
kitchen_fridge_voltage,238.4,True
bathroom_heater_temperature,19.3,True
bathroom_heater_effective_mode,1,True
bathroom_heater_command,0,True
office_desk_plug_consumption,17,True
office_tv_plug_consumption,0,True
bathroom_heater_effective_setpoint,19,True
global_active_energy,2940.261,True
global_frequency,49.9836998,True
global_voltage,237.878555,True
global_power_factor,1.50718999,True
global_waterheater_voltage,237.53,True
global_gas_total,189133,True
global_current,1.36397457,True
global_active_power,0.159897387,True
bathroom_heater_temperature,19.1,True
global_lighting_current,0.29,True
global_shutters_total_energy,3617,True
livingroom_tv_plug_consumption,0,True
global_lighting_voltage,238.33,True
global_shutters_partial_energy,3617,True
kitchen_hood_voltage,237.43,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_desk_plug_consumption,24,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_heater1_temperature,19.1,True
livingroom_heater1_command,0,True
livingroom_heater1_effective_mode,1,True
livingroom_heater1_effective_setpoint,19,True
kitchen_washingmachine_voltage,238.13,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,49.9941177,True
global_voltage,237.836853,True
global_power_factor,1.46711993,True
global_gas_total,189133,True
global_current,1.4493835,True
global_active_power,0.183692649,True
office_desk_plug_consumption,23,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_status,OFF,True
office_desk_plug_consumption,17,True
livingroom_tv_status,OFF,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
office_presence,ON,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
kitchen_washingmachine_power,0,True
kitchen_dishwasher_power,0,True
global_active_energy,2940.261,True
global_frequency,49.9918365,True
global_voltage,237.907211,True
global_power_factor,1.49586797,True
office_desk_plug_consumption,17,True
global_gas_total,189133,True
global_current,1.38448656,True
global_active_power,0.166050732,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,17,True
office_tv_plug_consumption,0,True
kitchen_fridge_total_energy,119482,True
kitchen_fridge_partial_energy,119379,True
office_presence,OFF,True
kitchen_dishwasher_voltage,238.67,True
livingroom_tv_plug_consumption,0,True
global_lighting_total_energy,224516,True
global_active_energy,2940.261,True
global_frequency,49.977787,True
global_voltage,237.942886,True
global_power_factor,1.50149393,True
global_lighting_partial_energy,222124,True
global_gas_total,189133,True
global_current,1.37578154,True
global_active_power,0.163189739,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,23,True
office_tv_plug_consumption,0,True
global_shutters_current,0,True
global_heaters_temperature,20.4,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,48,True
office_tv_plug_consumption,0,True
office_heater_command,0,True
office_heater_temperature,20.4,True
office_heater_effective_setpoint,19,True
office_heater_effective_mode,1,True
livingroom_tv_plug_consumption,0,True
kitchen_hood_power,0,True
global_active_energy,2940.261,True
global_frequency,49.9717865,True
global_voltage,237.771851,True
global_power_factor,1.50694203,True
global_gas_total,189133,True
global_current,1.36945581,True
global_active_power,0.160548657,True
livingroom_table_plug_consumption,0,True
kitchen_CO2,240.96,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,21,True
office_tv_plug_consumption,0,True
office_tv_status,OFF,True
livingroom_tv_status,OFF,True
bathroom_temperature,20.47,True
livingroom_tv_plug_consumption,0,True
kitchen_hood_current,0,True
bathroom_humidity,43,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_desk_plug_consumption,17,True
office_tv_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,49.9799347,True
global_voltage,237.927139,True
global_power_factor,1.50178397,True
global_gas_total,189133,True
global_current,1.36977756,True
global_active_power,0.162372366,True
livingroom_temperature,20.54,True
livingroom_tv_plug_consumption,1,True
kitchen_oven_power,0,True
kitchen_cooktop_power,0,True
office_presence,ON,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_desk_plug_consumption,20,True
office_tv_plug_consumption,0,True
global_shutters_power,0,True
livingroom_tv_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,49.9855385,True
global_voltage,237.674011,True
global_power_factor,1.50331306,True
global_gas_total,189133,True
global_current,1.37976444,True
global_active_power,0.162880734,True
office_desk_plug_consumption,17,True
office_tv_plug_consumption,0,True
office_presence,OFF,True
livingroom_tv_plug_consumption,0,True
livingroom_CO2,590.72,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,35,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,49.9833984,True
global_voltage,237.829361,True
global_power_factor,1.50401402,True
global_gas_total,189133,True
global_current,1.38681531,True
global_active_power,0.163588837,True
bedroom_humidity,30,True
livingroom_humidity,33,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,50,True
office_tv_plug_consumption,0,True
kitchen_humidity,34,True
office_presence,ON,True
livingroom_tv_plug_consumption,1,True
office_tv_status,OFF,True
livingroom_tv_status,OFF,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_presence,OFF,True
office_desk_plug_consumption,20,True
office_tv_plug_consumption,0,True
kitchen_cooktop_current,0,True
global_active_energy,2940.261,True
global_frequency,49.9760628,True
global_voltage,237.677795,True
global_power_factor,1.50447106,True
global_gas_total,189133,True
global_current,1.36565936,True
global_active_power,0.160842299,True
livingroom_tv_plug_consumption,0,True
kitchen_hood_partial_energy,468,True
kitchen_hood_total_energy,468,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,36,True
office_tv_plug_consumption,0,True
kitchen_cooktop_voltage,238.43,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,35,True
office_tv_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,49.9825058,True
global_voltage,237.894302,True
global_power_factor,1.47310495,True
global_gas_total,189133,True
global_current,1.43499672,True
global_active_power,0.179870024,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
kitchen_oven_voltage,238.53,True
office_desk_plug_consumption,21,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_desk_plug_consumption,20,True
office_tv_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,49.9927063,True
global_voltage,238.041702,True
global_power_factor,1.50444198,True
global_gas_total,189133,True
global_current,1.38105428,True
global_active_power,0.162914038,True
global_waterheater_power,0,True
kitchen_fridge_power,0,True
livingroom_tv_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_desk_plug_consumption,43,True
office_tv_plug_consumption,0,True
office_tv_status,OFF,True
livingroom_tv_status,OFF,True
livingroom_tv_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,49.9958801,True
global_voltage,238.473053,True
global_power_factor,1.50808907,True
global_gas_total,189133,True
global_current,1.37878108,True
bedroom_CO2,739.84,True
global_active_power,0.161741346,True
office_presence,ON,True
office_desk_plug_consumption,43,True
kitchen_temperature,20.92,True
global_shutters_voltage,238.63,True
office_tv_plug_consumption,0,True
kitchen_washingmachine_current,0,True
kitchen_washingmachine_total_energy,3942,True
kitchen_washingmachine_partial_energy,3942,True
kitchen_cooktop_total_energy,21745,True
kitchen_cooktop_partial_energy,21744,True
kitchen_dishwasher_current,0,True
livingroom_tv_plug_consumption,0,True
office_presence,OFF,True
livingroom_heater1_temperature,19.3,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_presence,ON,True
office_desk_plug_consumption,17,True
office_tv_plug_consumption,0,True
global_waterheater_total_energy,179933,True
global_waterheater_partial_energy,179442,True
kitchen_fridge_current,0,True
livingroom_tv_plug_consumption,0,True
office_presence,OFF,True
global_active_energy,2940.261,True
global_frequency,49.992321,True
global_voltage,237.988297,True
global_power_factor,1.50132895,True
global_gas_total,189133,True
global_current,1.37313259,True
global_active_power,0.16296038,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,19,True
office_tv_plug_consumption,0,True
bedroom_temperature,21.76,True
livingroom_tv_plug_consumption,1,True
office_presence,ON,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
bedroom_heater2_temperature,19.6,True
office_desk_plug_consumption,12,True
office_tv_plug_consumption,0,True
global_waterheater_current,0,True
office_presence,OFF,True
bedroom_heater2_effective_setpoint,19,True
bedroom_heater2_effective_mode,1,True
bedroom_heater2_command,0,True
bedroom_heater2_temperature,19.6,True
global_active_energy,2940.261,True
global_frequency,49.9961624,True
bedroom_heater1_temperature,19.5,True
global_voltage,238.382248,True
bedroom_heater1_effective_setpoint,19,True
bedroom_heater1_effective_mode,1,True
global_power_factor,1.47252893,True
global_gas_total,189133,True
global_current,1.43765998,True
global_active_power,0.180770949,True
bedroom_heater1_command,0,True
office_presence,ON,True
global_lighting_power,44,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,19,True
office_tv_plug_consumption,0,True
livingroom_heater2_temperature,19.5,True
livingroom_heater2_effective_mode,1,True
office_presence,OFF,True
livingroom_heater2_effective_setpoint,19,True
livingroom_heater2_command,0,True
office_tv_status,OFF,True
livingroom_tv_plug_consumption,0,True
livingroom_tv_status,OFF,True
office_presence,ON,True
livingroom_table_plug_consumption,0,True
bathroom_CO2,369.92,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,18,True
office_tv_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,49.9934464,True
global_voltage,237.89357,True
global_power_factor,1.10829592,True
global_gas_total,189133,True
global_current,3.06122184,True
global_active_power,0.649378896,True
entrance_heater_command,0,True
entrance_heater_temperature,20.1,True
entrance_heater_effective_mode,1,True
livingroom_tv_plug_consumption,0,True
entrance_heater_effective_setpoint,19,True
kitchen_dishwasher_partial_energy,19349,True
kitchen_dishwasher_total_energy,19349,True
livingroom_table_plug_consumption,0,True
kitchen_oven_current,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,17,True
office_tv_plug_consumption,0,True
office_presence,OFF,True
kitchen_oven_total_energy,11701,True
kitchen_oven_partial_energy,11688,True
kitchen_fridge_voltage,239.11,True
global_waterheater_voltage,238.08,True
office_presence,ON,True
livingroom_tv_plug_consumption,0,True
livingroom_table_noise,0.215429,True
livingroom_couch_plug_consumption,0,True
global_shutters_total_energy,3617,True
global_shutters_partial_energy,3617,True
global_lighting_current,0.29,True
livingroom_table_plug_consumption,0,True
global_lighting_voltage,238.02,True
bathroom_heater_temperature,19.1,True
bathroom_heater_effective_mode,1,True
bathroom_heater_command,0,True
office_desk_plug_consumption,18,True
office_tv_plug_consumption,0,True
bathroom_heater_effective_setpoint,19,True
kitchen_hood_voltage,237.18,True
global_active_energy,2940.261,True
global_frequency,49.9854164,True
global_voltage,238.37915,True
global_power_factor,1.05870605,True
global_gas_total,189133,True
global_current,4.41804504,True
global_active_power,0.991342545,True
livingroom_table_noise,0.104504,True
livingroom_tv_plug_consumption,1,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_desk_plug_consumption,17,True
office_tv_plug_consumption,0,True
office_heater_temperature,20.2,True
livingroom_table_noise,0.254496,True
kitchen_washingmachine_voltage,238.11,True
livingroom_table_noise,0.115345,True
livingroom_tv_plug_consumption,0,True
livingroom_heater1_temperature,19.3,True
livingroom_heater1_command,0,True
livingroom_heater1_effective_mode,1,True
livingroom_heater1_effective_setpoint,19,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,0.240759,True
livingroom_table_plug_consumption,0,True
office_desk_plug_consumption,17,True
office_tv_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,49.9944382,True
global_voltage,238.317123,True
global_power_factor,1.055282,True
global_gas_total,189133,True
global_current,4.5619421,True
global_active_power,1.02708662,True
office_presence,OFF,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_status,OFF,True
office_desk_plug_consumption,18,True
livingroom_tv_status,OFF,True
office_tv_plug_consumption,0,True
kitchen_washingmachine_power,0,True
kitchen_dishwasher_power,0,True
bedroom_heater1_temperature,19.3,True
livingroom_tv_plug_consumption,0,True
office_presence,ON,True
global_active_energy,2940.261,True
global_frequency,49.9890022,True
global_voltage,237.32608,True
global_power_factor,1.05578399,True
global_gas_total,189133,True
global_current,4.55999756,True
global_active_power,1.02183664,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,10,True
office_presence,OFF,True
office_tv_plug_consumption,0,True
livingroom_luminosity,182.88,True
livingroom_table_noise,0.766395,True
kitchen_fridge_total_energy,119482,True
kitchen_fridge_partial_energy,119379,True
livingroom_tv_plug_consumption,1,True
livingroom_table_noise,1.58213,True
livingroom_table_plug_consumption,0,True
livingroom_couch_noise,0.268803,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,0.788972,True
kitchen_dishwasher_voltage,238.56,True
office_desk_plug_consumption,21,True
office_tv_plug_consumption,0,True
global_lighting_total_energy,224520,True
global_lighting_partial_energy,222128,True
livingroom_table_noise,0.330813,True
livingroom_tv_plug_consumption,1,True
global_active_energy,2940.261,True
global_frequency,50.0048332,True
global_voltage,237.925217,True
global_power_factor,1.05590701,True
global_gas_total,189133,True
global_current,4.63680649,True
global_shutters_current,0,True
global_active_power,1.04135036,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_presence,ON,True
office_desk_plug_consumption,16,True
office_tv_plug_consumption,0,True
global_heaters_temperature,20.4,True
livingroom_table_noise,0.16504,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_presence,OFF,True
livingroom_couch_plug_consumption,0,True
kitchen_hood_power,0,True
office_desk_plug_consumption,16,True
office_tv_plug_consumption,0,True
livingroom_heater2_temperature,19.7,True
office_heater_command,0,True
office_presence,ON,True
office_heater_temperature,20.2,True
global_active_energy,2940.261,True
global_frequency,49.990345,True
global_voltage,238.061234,True
global_power_factor,1.05358696,True
office_heater_effective_setpoint,19,True
office_heater_effective_mode,1,True
global_gas_total,189133,True
global_current,4.67505026,True
global_active_power,1.05250621,True
livingroom_tv_plug_consumption,0,True
livingroom_table_noise,0.437676,True
livingroom_table_plug_consumption,0,True
kitchen_CO2,241.92,True
livingroom_couch_plug_consumption,0,True
livingroom_table_noise,1.07375,True
livingroom_couch_noise,0.127242,True
office_presence,OFF,True
office_desk_plug_consumption,13,True
office_tv_plug_consumption,0,True
kitchen_hood_current,0,True
livingroom_table_noise,0.419635,True
office_tv_status,OFF,True
livingroom_tv_status,OFF,True
bathroom_temperature,20.4,True
office_presence,ON,True
livingroom_couch_noise,0.479083,True
livingroom_table_noise,0.132877,True
livingroom_tv_plug_consumption,0,True
bathroom_humidity,43,True
livingroom_couch_noise,0.134365,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
kitchen_oven_power,0,True
kitchen_cooktop_power,0,True
office_desk_plug_consumption,17,True
office_tv_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,49.996315,True
global_voltage,237.974564,True
global_power_factor,1.43112707,True
global_gas_total,189133,True
global_current,1.58617425,True
global_active_power,0.227465287,True
global_shutters_power,0,True
livingroom_temperature,20.56,True
livingroom_tv_plug_consumption,1,True
office_presence,OFF,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_desk_plug_consumption,36,True
office_tv_plug_consumption,0,True
office_presence,ON,True
livingroom_tv_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_desk_plug_consumption,19,True
office_tv_plug_consumption,0,True
global_active_energy,2940.261,True
global_voltage,238.173096,True
global_power_factor,1.42642999,True
global_gas_total,189133,True
global_current,1.60267913,True
global_active_power,0.218940452,True
global_frequency,49.9952736,True
livingroom_tv_plug_consumption,1,True
livingroom_CO2,586.88,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,20,True
office_tv_plug_consumption,0,True
office_presence,OFF,True
livingroom_tv_plug_consumption,0,True
bedroom_humidity,30,True
livingroom_humidity,33,True
livingroom_table_plug_consumption,0,True
office_presence,ON,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.48662996,True
global_current,1.44087136,True
global_active_energy,2940.261,True
global_frequency,49.9989319,True
global_voltage,238.88887,True
office_desk_plug_consumption,17,True
global_gas_total,189133,True
global_active_power,0.17670621,True
office_tv_plug_consumption,0,True
kitchen_humidity,34,True
livingroom_tv_plug_consumption,0,True
office_presence,OFF,True
kitchen_cooktop_current,0,True
office_tv_status,OFF,True
livingroom_tv_status,OFF,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
kitchen_hood_partial_energy,468,True
kitchen_hood_total_energy,468,True
office_desk_plug_consumption,26,True
office_tv_plug_consumption,0,True
office_presence,ON,True
livingroom_tv_plug_consumption,0,True
kitchen_cooktop_voltage,238.78,True
entrance_heater_temperature,20.3,True
global_active_energy,2940.261,True
global_frequency,49.9986382,True
global_voltage,238.989838,True
global_power_factor,1.49366999,True
global_gas_total,189133,True
global_current,1.41378069,True
global_active_power,0.171078354,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,18,True
office_tv_plug_consumption,0,True
office_presence,OFF,True
livingroom_heater1_temperature,19.5,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_presence,ON,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,18,True
office_tv_plug_consumption,0,True
kitchen_oven_voltage,239.08,True
office_presence,OFF,True
livingroom_tv_plug_consumption,1,True
global_active_energy,2940.261,True
global_frequency,49.9933968,True
global_voltage,239.219513,True
global_power_factor,1.49565196,True
global_gas_total,189133,True
global_current,1.40060902,True
global_active_power,0.168983459,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,18,True
office_tv_plug_consumption,0,True
office_presence,ON,True
office_presence,OFF,True
livingroom_tv_plug_consumption,0,True
global_waterheater_power,0,True
office_presence,ON,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
kitchen_fridge_power,0,True
office_desk_plug_consumption,18,True
office_tv_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,50.0117149,True
global_voltage,239.018951,True
global_power_factor,1.50317597,True
global_gas_total,189133,True
global_current,1.38126791,True
global_active_power,0.164026037,True
livingroom_tv_plug_consumption,0,True
office_presence,OFF,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_desk_plug_consumption,20,True
office_tv_plug_consumption,0,True
office_tv_status,OFF,True
livingroom_tv_status,OFF,True
kitchen_washingmachine_total_energy,3942,True
kitchen_washingmachine_partial_energy,3942,True
global_shutters_voltage,238.95,True
kitchen_washingmachine_current,0,True
livingroom_tv_plug_consumption,1,True
office_presence,ON,True
kitchen_dishwasher_current,0,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
bedroom_CO2,747.52,True
office_desk_plug_consumption,44,True
kitchen_temperature,20.94,True
office_tv_plug_consumption,0,True
kitchen_cooktop_total_energy,21745,True
kitchen_cooktop_partial_energy,21744,True
global_active_energy,2940.261,True
global_frequency,50.0003319,True
global_voltage,239.016708,True
global_power_factor,1.50828505,True
global_gas_total,189133,True
global_current,1.39063811,True
global_active_power,0.161999881,True
office_presence,OFF,True
livingroom_tv_plug_consumption,0,True
kitchen_fridge_current,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
global_waterheater_total_energy,179933,True
global_waterheater_partial_energy,179442,True
office_desk_plug_consumption,19,True
office_tv_plug_consumption,0,True
office_presence,ON,True
livingroom_tv_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,19,True
bedroom_heater2_temperature,19.4,True
office_tv_plug_consumption,0,True
bedroom_temperature,21.58,True
global_current,1.36216855,True
global_waterheater_current,0,True
global_active_energy,2940.261,True
global_frequency,49.9890518,True
global_voltage,238.784943,True
global_power_factor,1.51798606,True
global_gas_total,189133,True
global_active_power,0.163574263,True
livingroom_tv_plug_consumption,1,True
office_presence,OFF,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
global_lighting_power,44,True
office_desk_plug_consumption,17,True
office_tv_plug_consumption,0,True
bedroom_heater2_effective_setpoint,19,True
bedroom_heater2_effective_mode,1,True
bedroom_heater2_command,0,True
bedroom_heater2_temperature,19.4,True
office_presence,ON,True
bedroom_heater1_temperature,19.3,True
bedroom_heater1_effective_setpoint,19,True
bedroom_heater1_effective_mode,1,True
bedroom_heater1_command,0,True
livingroom_tv_plug_consumption,1,True
livingroom_table_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,49.9828377,True
global_voltage,238.826294,True
livingroom_couch_plug_consumption,0,True
global_power_factor,1.50053406,True
global_gas_total,189133,True
global_current,1.36799777,True
global_active_power,0.166051105,True
office_presence,OFF,True
office_desk_plug_consumption,23,True
office_tv_plug_consumption,0,True
livingroom_heater2_temperature,19.7,True
livingroom_heater2_effective_mode,1,True
livingroom_heater2_effective_setpoint,19,True
livingroom_heater2_command,0,True
office_tv_status,OFF,True
livingroom_tv_plug_consumption,0,True
livingroom_tv_status,OFF,True
livingroom_table_plug_consumption,0,True
bathroom_CO2,355.84,True
livingroom_couch_plug_consumption,0,True
kitchen_dishwasher_partial_energy,19349,True
office_presence,ON,True
kitchen_dishwasher_total_energy,19349,True
office_desk_plug_consumption,18,True
office_tv_plug_consumption,0,True
kitchen_oven_current,0,True
global_active_energy,2940.261,True
global_frequency,49.993515,True
global_voltage,238.616257,True
global_power_factor,1.514938,True
global_gas_total,189133,True
global_current,1.37122273,True
global_active_power,0.158710375,True
kitchen_oven_total_energy,11701,True
entrance_heater_temperature,20.3,True
entrance_heater_effective_mode,1,True
kitchen_oven_partial_energy,11688,True
entrance_heater_effective_setpoint,19,True
entrance_heater_command,0,True
livingroom_tv_plug_consumption,0,True
kitchen_fridge_voltage,239.6,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
global_waterheater_voltage,238.84,True
office_desk_plug_consumption,25,True
global_shutters_total_energy,3617,True
office_tv_plug_consumption,0,True
global_shutters_partial_energy,3617,True
global_lighting_current,0.29,True
global_lighting_voltage,239.55,True
kitchen_hood_voltage,238.43,True
office_presence,OFF,True
livingroom_tv_plug_consumption,1,True
office_presence,ON,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
bathroom_heater_temperature,19.1,True
bathroom_heater_effective_mode,1,True
bathroom_heater_command,0,True
office_desk_plug_consumption,23,True
office_tv_plug_consumption,0,True
bathroom_heater_effective_setpoint,19,True
global_active_energy,2940.261,True
global_frequency,49.9876366,True
global_voltage,238.874191,True
global_power_factor,1.49958599,True
global_gas_total,189133,True
global_current,1.39865124,True
global_active_power,0.167189181,True
office_presence,OFF,True
kitchen_washingmachine_voltage,239.16,True
livingroom_tv_plug_consumption,0,True
office_presence,ON,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
office_desk_plug_consumption,19,True
office_tv_plug_consumption,0,True
office_presence,OFF,True
livingroom_tv_plug_consumption,1,True
livingroom_heater1_temperature,19.5,True
livingroom_heater1_command,0,True
livingroom_heater1_effective_mode,1,True
livingroom_heater1_effective_setpoint,19,True
office_presence,ON,True
livingroom_couch_plug_consumption,0,True
livingroom_table_plug_consumption,0,True
global_active_energy,2940.261,True
global_frequency,49.98806,True
global_voltage,238.959366,True
global_power_factor,1.48971498,True
global_gas_total,189133,True
global_current,1.41264904,True
global_active_power,0.172254845,True
office_desk_plug_consumption,19,True
office_tv_plug_consumption,0,True
livingroom_tv_plug_consumption,1,True
kitchen_washingmachine_power,0,True
kitchen_dishwasher_power,0,True
office_presence,OFF,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_tv_status,OFF,True
office_desk_plug_consumption,17,True
livingroom_tv_status,OFF,True
office_presence,ON,True
office_tv_plug_consumption,0,True
office_presence,OFF,True
livingroom_tv_plug_consumption,1,True
kitchen_fridge_total_energy,119482,True
kitchen_fridge_partial_energy,119379,True
global_active_energy,2940.261,True
global_frequency,49.9873695,True
global_voltage,238.642227,True
global_power_factor,1.50461698,True
global_gas_total,189133,True
global_current,1.38096726,True
global_active_power,0.163257018,True
livingroom_table_plug_consumption,0,True
livingroom_couch_plug_consumption,0,True
office_desk_plug_consumption,46,True
office_tv_plug_consumption,0,True
bedroom_heater1_temperature,19.1,True
kitchen_dishwasher_voltage,239.78,True
global_lighting_total_energy,224523,True
global_lighting_partial_energy,222131,True
